纼,7
纽,7
纾,7
耴,7
肐,7
肒,7
肓,7
肕,7
肖,7
肘,7
肙,7
肚,7
肛,7
肜,7
肝,7
肠,7
良,7
艺,7
芒,7
見,7
角,7
言,7
证,7
诂,7
诃,7
评,7
诅,7
识,7
诇,7
诈,7
诉,7
诊,7
诋,7
诌,7
词,7
诎,7
诏,7
诐,7
译,7
诒,7
谷,7
豆,7
豕,7
豸,7
貝,7
贡,7
财,7
赤,7
走,7
足,7
身,7
車,7
轩,7
轪,7
轫,7
辛,7
辰,7
辵,7
辿,7
迂,7
迄,7
迅,7
迆,7
过,7
迈,7
迉,7
邑,7
邞,7
邟,7
邠,7
邡,7
邢,7
那,7
邥,7
邦,7
邧,7
邪,7
邬,7
酉,7
釆,7
里,7
针,7
钉,7
钊,7
钋,7
钌,7
闰,7
闱,7
闲,7
闳,7
间,7
闵,7
闶,7
闷,7
阨,7
阪,7
阬,7
阭,7
阮,7
阯,7
阰,7
阱,7
防,7
阵,7
阶,7
韧,7
飏,7
饨,7
饩,7
饪,7
饫,7
饬,7
饭,7
饮,7
驱,7
驲,7
驳,7
驴,7
鸠,7
鸡,7
龟,7
丽,7
些,7
佌,7
初,7
壳,7
延,7
忝,7
忠,7
极,7
祀,7
秃,7
羋,7
并,8
艼,8
艽,8
艾,8
艿,8
芀,8
免,8
罕,8
育,8
㚔,8
並,8
丧,8
丳,8
乖,8
乳,8
事,8
亞,8
享,8
京,8
佩,8
佪,8
佫,8
佬,8
佮,8
佯,8
佰,8
佳,8
佴,8
併,8
佶,8
佷,8
佸,8
佹,8
佺,8
佻,8
佼,8
佽,8
佾,8
使,8
侀,8
侁,8
侂,8
侃,8
侄,8
侅,8
來,8
侇,8
侈,8
侉,8
例,8
侍,8
侏,8
侐,8
侑,8
侒,8
侔,8
侕,8
侖,8
侗,8
侘,8
侚,8
供,8
侜,8
依,8
侞,8
侠,8
侣,8
侥,8
侦,8
侧,8
侨,8
侩,8
侪,8
侬,8
兒,8
兔,8
兕,8
兖,8
兩,8
其,8
具,8
典,8
冞,8
冼,8
冽,8
冾,8
净,8
凯,8
函,8
刮,8
到,8
刱,8
刲,8
刳,8
刵,8
制,8
刷,8
券,8
刺,8
刻,8
刽,8
刿,8
剀,8
剁,8
剂,8
劻,8
劼,8
劾,8
势,8
匊,8
匋,8
匦,8
匼,8
卑,8
卒,8
卓,8
協,8
单,8
卖,8
卦,8
卷,8
卸,8
卹,8
厒,8
厓,8
厔,8
厕,8
叀,8
参,8
叔,8
叕,8
取,8
受,8
变,8
呠,8
呡,8
呢,8
呣,8
呤,8
呥,8
呦,8
呧,8
周,8
呫,8
呬,8
呯,8
呱,8
味,8
呴,8
呵,8
呶,8
呷,8
呸,8
呺,8
呻,8
呼,8
命,8
呾,8
呿,8
咀,8
咁,8
咂,8
咄,8
咆,8
咇,8
咈,8
咋,8
和,8
咍,8
咎,8
咐,8
咑,8
